RBI Efficiency Minus HR RBI2
177
1)  Jesus Aguilar  0.2784313725490196  
2)  Manny Machado  0.2756183745583039  
3)  Teoscar Hernandez  0.27009646302250806  
4)  Fernando Tatis Jr.  0.2669902912621359  
5)  Eddie Rosario  0.26519337016574585  
6)  Akil Baddoo  0.2608695652173913  
7)  Lourdes Gurriel Jr.  0.2603305785123967  
8)  Austin Meadows  0.2598684210526316  
9)  Jose Abreu  0.25892857142857145  
10)  Jared Walsh  0.25274725274725274  
11)  Juan Soto  0.2509505703422053  
12)  Bo Bichette  0.2508591065292096  
13)  C.J. Cron  0.2490272373540856  
14)  Yuli Gurriel  0.2462686567164179  
15)  Ozzie Albies  0.2459546925566343  
16)  Joey Votto  0.245136186770428  
17)  Adam Duvall  0.2435064935064935  
18)  Jorge Polanco  0.23985239852398524  
19)  Bryce Harper  0.23671497584541062  
20)  Brandon Crawford  0.23655913978494625  
21)  Yadier Molina  0.23404255319148937  
22)  Tyler Naquin  0.2328767123287671  
23)  Brandon Lowe  0.23166023166023167  
24)  Franmil Reyes  0.23109243697478993  
25)  Miguel Cabrera  0.23076923076923078  
26)  Andrew Benintendi  0.23045267489711935  
27)  AJ Pollock  0.22748815165876776  
28)  Jed Lowrie  0.22727272727272727  
29)  Avisail Garcia  0.22709163346613545  
30)  Paul Goldschmidt  0.22666666666666666  
31)  Jose Ramirez  0.22635135135135134  
32)  J.D. Martinez  0.22611464968152867  
33)  Austin Riley  0.22560975609756098  
34)  Luis Arraez  0.2247191011235955  
35)  Luis Urias  0.22413793103448276  
36)  Shohei Ohtani  0.22406639004149378  
37)  J.T. Realmuto  0.22310756972111553  
38)  Whit Merrifield  0.2222222222222222  
39)  Trea Turner  0.22171945701357465  
40)  Bryan Reynolds  0.22  
41)  Christian Yelich  0.2198952879581152  
42)  Charlie Blackmon  0.2195945945945946  
43)  Matt Olson  0.2188449848024316  
44)  Mitch Haniger  0.21863799283154123  
45)  Joc Pederson  0.2182741116751269  
46)  Sean Murphy  0.21761658031088082  
47)  Giancarlo Stanton  0.21678321678321677  
48)  Max Muncy  0.21641791044776118  
49)  Nick Castellanos  0.21639344262295082  
50)  Jonathan Schoop  0.21602787456445993  
51)  Raimel Tapia  0.2146341463414634  
52)  Trent Grisham  0.2146118721461187  
53)  Jonathan India  0.21428571428571427  
54)  Aaron Judge  0.213768115942029  
55)  Austin Hays  0.21304347826086956  
56)  Yandy Diaz  0.2125  
57)  Jose Altuve  0.21224489795918366  
58)  Hunter Renfroe  0.21172638436482086  
59)  Jesse Winker  0.21171171171171171  
60)  Vladimir Guerrero Jr.  0.21140939597315436  
61)  Tim Anderson  0.20952380952380953  
62)  Andrew McCutchen  0.20948616600790515  
63)  Kolten Wong  0.20930232558139536  
64)  Rafael Devers  0.20891364902506965  
65)  Kyle Tucker  0.20875420875420875  
66)  Salvador Perez  0.20797720797720798  
67)  Kyle Seager  0.20689655172413793  
68)  Ryan McMahon  0.20588235294117646  
69)  Starling Marte  0.20574162679425836  
70)  Buster Posey III  0.20540540540540542  
71)  Carlos Correa  0.20496894409937888  
72)  Freddie Freeman  0.2047244094488189  
73)  Nolan Arenado  0.20461095100864554  
74)  Yordan Alvarez  0.20461095100864554  
75)  David Peralta  0.20446096654275092  
76)  Dylan Carlson  0.20434782608695654  
77)  Josh Donaldson  0.2026431718061674  
78)  Jazz Chisholm Jr.  0.2023121387283237  
79)  Bobby Dalbec  0.20229007633587787  
80)  Ryan Mountcastle  0.20216606498194944  
81)  Francisco Lindor  0.20093457943925233  
82)  Justin Turner  0.19933554817275748  
83)  Randy Arozarena  0.19838056680161945  
84)  Manuel Margot  0.19831223628691982  
85)  Randal Grichuk  0.19798657718120805  
86)  Nelson Cruz Jr.  0.1978021978021978  
87)  Nathaniel Lowe  0.1978021978021978  
88)  Omar Narvaez  0.1958762886597938  
89)  Eduardo Escobar  0.19558359621451105  
90)  Dansby Swanson  0.1955128205128205  
91)  Miguel Rojas  0.195  
92)  Josh Harrison  0.1947565543071161  
93)  Eric Hosmer  0.19413919413919414  
94)  Wil Myers  0.19327731092436976  
95)  Isiah Kiner-Falefa  0.19313304721030042  
96)  Kyle Schwarber  0.19306930693069307  
97)  Willy Adames  0.1927710843373494  
98)  Javier Baez  0.19243986254295534  
99)  Mark Canha  0.19213973799126638  
100)  Chris Taylor  0.19202898550724637  
101)  Xander Bogaerts  0.1917808219178082  
102)  Ty France  0.1916376306620209  
103)  Kris Bryant  0.19123505976095617  
104)  Alex Verdugo  0.19083969465648856  
105)  Nicky Lopez  0.19069767441860466  
106)  Trevor Story  0.19029850746268656  
107)  Will Smith  0.19029850746268656  
108)  Brendan Rodgers  0.18848167539267016  
109)  Mookie Betts  0.18716577540106952  
110)  Leury Garcia  0.18631178707224336  
111)  Marcus Semien  0.18627450980392157  
112)  Mike Yastrzemski  0.1862348178137652  
113)  Robbie Grossman  0.18487394957983194  
114)  Ian Happ  0.18468468468468469  
115)  Enrique Hernandez  0.18433179723502305  
116)  Rhys Hoskins  0.18410041841004185  
117)  J.P. Crawford  0.1836734693877551  
118)  Tommy Edman  0.1836734693877551  
119)  Alec Bohm  0.1834862385321101  
120)  Jeimer Candelario  0.18345323741007194  
121)  Christian Vazquez  0.1829787234042553  
122)  Trey Mancini III  0.18115942028985507  
123)  Gleyber Torres  0.1810344827586207  
124)  Pedro Severino  0.18041237113402062  
125)  Jean Segura  0.18032786885245902  
126)  Odubel Herrera  0.18009478672985782  
127)  Michael Brantley Jr.  0.17972350230414746  
128)  Amed Rosario  0.1796875  
